"ID","file_path_stutter","file_path_speech"
397,"../data/LibriStutter/LibriStutter Audio/2952/410/2952-410-0028.flac","../data/LibriSpeech/2952/410/2952-410-0028.flac"
398,"../data/LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0016.flac","../data/LibriSpeech/6437/66172/6437-66172-0016.flac"
399,"../data/LibriStutter/LibriStutter Audio/198/126831/198-126831-0041.flac","../data/LibriSpeech/198/126831/198-126831-0041.flac"
400,"../data/LibriStutter/LibriStutter Audio/2289/152258/2289-152258-0033.flac","../data/LibriSpeech/2289/152258/2289-152258-0033.flac"
401,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0007.flac","../data/LibriSpeech/4137/11701/4137-11701-0007.flac"
402,"../data/LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0001.flac","../data/LibriSpeech/4830/25904/4830-25904-0001.flac"
403,"../data/LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0027.flac","../data/LibriSpeech/5393/19218/5393-19218-0027.flac"
404,"../data/LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0090.flac","../data/LibriSpeech/7780/274562/7780-274562-0090.flac"
405,"../data/LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0003.flac","../data/LibriSpeech/1743/142914/1743-142914-0003.flac"
406,"../data/LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0034.flac","../data/LibriSpeech/1926/143879/1926-143879-0034.flac"
407,"../data/LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0045.flac","../data/LibriSpeech/4830/25904/4830-25904-0045.flac"
408,"../data/LibriStutter/LibriStutter Audio/4788/94904/4788-94904-0001.flac","../data/LibriSpeech/4788/94904/4788-94904-0001.flac"
409,"../data/LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0036.flac","../data/LibriSpeech/2007/149877/2007-149877-0036.flac"
410,"../data/LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0022.flac","../data/LibriSpeech/5561/41616/5561-41616-0022.flac"
411,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0011.flac","../data/LibriSpeech/7113/86041/7113-86041-0011.flac"
412,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0082.flac","../data/LibriSpeech/311/124404/311-124404-0082.flac"
413,"../data/LibriStutter/LibriStutter Audio/2289/152258/2289-152258-0040.flac","../data/LibriSpeech/2289/152258/2289-152258-0040.flac"
414,"../data/LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0083.flac","../data/LibriSpeech/2092/145706/2092-145706-0083.flac"
415,"../data/LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0046.flac","../data/LibriSpeech/2007/149877/2007-149877-0046.flac"
416,"../data/LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0028.flac","../data/LibriSpeech/7517/100429/7517-100429-0028.flac"
417,"../data/LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0028.flac","../data/LibriSpeech/2518/154826/2518-154826-0028.flac"
418,"../data/LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0003.flac","../data/LibriSpeech/4137/11702/4137-11702-0003.flac"
419,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0111.flac","../data/LibriSpeech/311/124404/311-124404-0111.flac"
420,"../data/LibriStutter/LibriStutter Audio/2289/152253/2289-152253-0018.flac","../data/LibriSpeech/2289/152253/2289-152253-0018.flac"
421,"../data/LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0032.flac","../data/LibriSpeech/5393/19218/5393-19218-0032.flac"
422,"../data/LibriStutter/LibriStutter Audio/4853/27671/4853-27671-0025.flac","../data/LibriSpeech/4853/27671/4853-27671-0025.flac"
423,"../data/LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0019.flac","../data/LibriSpeech/5678/43303/5678-43303-0019.flac"
424,"../data/LibriStutter/LibriStutter Audio/3699/175950/3699-175950-0012.flac","../data/LibriSpeech/3699/175950/3699-175950-0012.flac"
425,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0018.flac","../data/LibriSpeech/7113/86041/7113-86041-0018.flac"
426,"../data/LibriStutter/LibriStutter Audio/103/1241/103-1241-0015.flac","../data/LibriSpeech/103/1241/103-1241-0015.flac"
427,"../data/LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0007.flac","../data/LibriSpeech/2092/145706/2092-145706-0007.flac"
428,"../data/LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0006.flac","../data/LibriSpeech/1743/142914/1743-142914-0006.flac"
429,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0034.flac","../data/LibriSpeech/4137/11701/4137-11701-0034.flac"
430,"../data/LibriStutter/LibriStutter Audio/1867/148436/1867-148436-0003.flac","../data/LibriSpeech/1867/148436/1867-148436-0003.flac"
431,"../data/LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0067.flac","../data/LibriSpeech/7780/274562/7780-274562-0067.flac"
432,"../data/LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0008.flac","../data/LibriSpeech/6437/66172/6437-66172-0008.flac"
433,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0044.flac","../data/LibriSpeech/7113/86041/7113-86041-0044.flac"
434,"../data/LibriStutter/LibriStutter Audio/625/132112/625-132112-0025.flac","../data/LibriSpeech/625/132112/625-132112-0025.flac"
435,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0057.flac","../data/LibriSpeech/3240/131231/3240-131231-0057.flac"
436,"../data/LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0011.flac","../data/LibriSpeech/2518/154825/2518-154825-0011.flac"
437,"../data/LibriStutter/LibriStutter Audio/6000/55211/6000-55211-0047.flac","../data/LibriSpeech/6000/55211/6000-55211-0047.flac"
438,"../data/LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0044.flac","../data/LibriSpeech/1867/154071/1867-154071-0044.flac"
439,"../data/LibriStutter/LibriStutter Audio/625/132112/625-132112-0046.flac","../data/LibriSpeech/625/132112/625-132112-0046.flac"
440,"../data/LibriStutter/LibriStutter Audio/289/121652/289-121652-0033.flac","../data/LibriSpeech/289/121652/289-121652-0033.flac"
441,"../data/LibriStutter/LibriStutter Audio/625/132118/625-132118-0013.flac","../data/LibriSpeech/625/132118/625-132118-0013.flac"
442,"../data/LibriStutter/LibriStutter Audio/2436/2476/2436-2476-0003.flac","../data/LibriSpeech/2436/2476/2436-2476-0003.flac"
443,"../data/LibriStutter/LibriStutter Audio/4018/107338/4018-107338-0021.flac","../data/LibriSpeech/4018/107338/4018-107338-0021.flac"
444,"../data/LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0030.flac","../data/LibriSpeech/5561/41615/5561-41615-0030.flac"
445,"../data/LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0017.flac","../data/LibriSpeech/5561/41616/5561-41616-0017.flac"
446,"../data/LibriStutter/LibriStutter Audio/3699/19401/3699-19401-0008.flac","../data/LibriSpeech/3699/19401/3699-19401-0008.flac"
447,"../data/LibriStutter/LibriStutter Audio/289/121652/289-121652-0008.flac","../data/LibriSpeech/289/121652/289-121652-0008.flac"
448,"../data/LibriStutter/LibriStutter Audio/289/121652/289-121652-0011.flac","../data/LibriSpeech/289/121652/289-121652-0011.flac"
449,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0070.flac","../data/LibriSpeech/311/124404/311-124404-0070.flac"
450,"../data/LibriStutter/LibriStutter Audio/2952/410/2952-410-0009.flac","../data/LibriSpeech/2952/410/2952-410-0009.flac"
451,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0025.flac","../data/LibriSpeech/311/124404/311-124404-0025.flac"
452,"../data/LibriStutter/LibriStutter Audio/6000/86686/6000-86686-0004.flac","../data/LibriSpeech/6000/86686/6000-86686-0004.flac"
453,"../data/LibriStutter/LibriStutter Audio/103/1240/103-1240-0035.flac","../data/LibriSpeech/103/1240/103-1240-0035.flac"
454,"../data/LibriStutter/LibriStutter Audio/2436/2476/2436-2476-0004.flac","../data/LibriSpeech/2436/2476/2436-2476-0004.flac"
455,"../data/LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0043.flac","../data/LibriSpeech/5561/41615/5561-41615-0043.flac"
456,"../data/LibriStutter/LibriStutter Audio/3699/175950/3699-175950-0002.flac","../data/LibriSpeech/3699/175950/3699-175950-0002.flac"
457,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0061.flac","../data/LibriSpeech/3240/131231/3240-131231-0061.flac"
458,"../data/LibriStutter/LibriStutter Audio/1088/129236/1088-129236-0015.flac","../data/LibriSpeech/1088/129236/1088-129236-0015.flac"
459,"../data/LibriStutter/LibriStutter Audio/2436/2477/2436-2477-0009.flac","../data/LibriSpeech/2436/2477/2436-2477-0009.flac"
460,"../data/LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0055.flac","../data/LibriSpeech/1963/142393/1963-142393-0055.flac"
461,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0071.flac","../data/LibriSpeech/311/124404/311-124404-0071.flac"
462,"../data/LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0008.flac","../data/LibriSpeech/2893/139322/2893-139322-0008.flac"
463,"../data/LibriStutter/LibriStutter Audio/5561/39621/5561-39621-0029.flac","../data/LibriSpeech/5561/39621/5561-39621-0029.flac"
464,"../data/LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0017.flac","../data/LibriSpeech/5390/30102/5390-30102-0017.flac"
465,"../data/LibriStutter/LibriStutter Audio/5456/58161/5456-58161-0006.flac","../data/LibriSpeech/5456/58161/5456-58161-0006.flac"
466,"../data/LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0046.flac","../data/LibriSpeech/2092/145706/2092-145706-0046.flac"
467,"../data/LibriStutter/LibriStutter Audio/5390/24512/5390-24512-0004.flac","../data/LibriSpeech/5390/24512/5390-24512-0004.flac"
468,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0001.flac","../data/LibriSpeech/311/124404/311-124404-0001.flac"
469,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0038.flac","../data/LibriSpeech/311/124404/311-124404-0038.flac"
470,"../data/LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0065.flac","../data/LibriSpeech/1334/135589/1334-135589-0065.flac"
471,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0003.flac","../data/LibriSpeech/6925/80680/6925-80680-0003.flac"
472,"../data/LibriStutter/LibriStutter Audio/7517/100442/7517-100442-0010.flac","../data/LibriSpeech/7517/100442/7517-100442-0010.flac"
473,"../data/LibriStutter/LibriStutter Audio/1088/134318/1088-134318-0005.flac","../data/LibriSpeech/1088/134318/1088-134318-0005.flac"
474,"../data/LibriStutter/LibriStutter Audio/5561/39621/5561-39621-0028.flac","../data/LibriSpeech/5561/39621/5561-39621-0028.flac"
475,"../data/LibriStutter/LibriStutter Audio/2952/407/2952-407-0007.flac","../data/LibriSpeech/2952/407/2952-407-0007.flac"
476,"../data/LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0008.flac","../data/LibriSpeech/7067/76047/7067-76047-0008.flac"
477,"../data/LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0100.flac","../data/LibriSpeech/1334/135589/1334-135589-0100.flac"
478,"../data/LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0016.flac","../data/LibriSpeech/1743/142913/1743-142913-0016.flac"
479,"../data/LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0000.flac","../data/LibriSpeech/1743/142914/1743-142914-0000.flac"
480,"../data/LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0002.flac","../data/LibriSpeech/5678/43302/5678-43302-0002.flac"
481,"../data/LibriStutter/LibriStutter Audio/4018/107338/4018-107338-0026.flac","../data/LibriSpeech/4018/107338/4018-107338-0026.flac"
482,"../data/LibriStutter/LibriStutter Audio/4853/27670/4853-27670-0027.flac","../data/LibriSpeech/4853/27670/4853-27670-0027.flac"
483,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0003.flac","../data/LibriSpeech/4137/11701/4137-11701-0003.flac"
484,"../data/LibriStutter/LibriStutter Audio/4853/29413/4853-29413-0021.flac","../data/LibriSpeech/4853/29413/4853-29413-0021.flac"
485,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0009.flac","../data/LibriSpeech/4137/11701/4137-11701-0009.flac"
486,"../data/LibriStutter/LibriStutter Audio/4018/107338/4018-107338-0032.flac","../data/LibriSpeech/4018/107338/4018-107338-0032.flac"
487,"../data/LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0024.flac","../data/LibriSpeech/5678/43303/5678-43303-0024.flac"
488,"../data/LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0023.flac","../data/LibriSpeech/2836/5354/2836-5354-0023.flac"
489,"../data/LibriStutter/LibriStutter Audio/103/1241/103-1241-0027.flac","../data/LibriSpeech/103/1241/103-1241-0027.flac"
490,"../data/LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0001.flac","../data/LibriSpeech/1088/134315/1088-134315-0001.flac"
491,"../data/LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0051.flac","../data/LibriSpeech/2989/138035/2989-138035-0051.flac"
492,"../data/LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0027.flac","../data/LibriSpeech/1743/142914/1743-142914-0027.flac"
493,"../data/LibriStutter/LibriStutter Audio/5390/30096/5390-30096-0007.flac","../data/LibriSpeech/5390/30096/5390-30096-0007.flac"
494,"../data/LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0032.flac","../data/LibriSpeech/1926/147979/1926-147979-0032.flac"
495,"../data/LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0012.flac","../data/LibriSpeech/5561/41616/5561-41616-0012.flac"
496,"../data/LibriStutter/LibriStutter Audio/2092/145709/2092-145709-0021.flac","../data/LibriSpeech/2092/145709/2092-145709-0021.flac"
497,"../data/LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0023.flac","../data/LibriSpeech/2007/132570/2007-132570-0023.flac"
498,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0039.flac","../data/LibriSpeech/7113/86041/7113-86041-0039.flac"
499,"../data/LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0025.flac","../data/LibriSpeech/6437/66173/6437-66173-0025.flac"
500,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0081.flac","../data/LibriSpeech/311/124404/311-124404-0081.flac"
501,"../data/LibriStutter/LibriStutter Audio/2436/2477/2436-2477-0014.flac","../data/LibriSpeech/2436/2477/2436-2477-0014.flac"
502,"../data/LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0027.flac","../data/LibriSpeech/4018/107312/4018-107312-0027.flac"
503,"../data/LibriStutter/LibriStutter Audio/289/121665/289-121665-0007.flac","../data/LibriSpeech/289/121665/289-121665-0007.flac"
504,"../data/LibriStutter/LibriStutter Audio/2952/410/2952-410-0050.flac","../data/LibriSpeech/2952/410/2952-410-0050.flac"
505,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0015.flac","../data/LibriSpeech/3240/131231/3240-131231-0015.flac"
506,"../data/LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0050.flac","../data/LibriSpeech/2007/132570/2007-132570-0050.flac"
507,"../data/LibriStutter/LibriStutter Audio/289/121665/289-121665-0032.flac","../data/LibriSpeech/289/121665/289-121665-0032.flac"
508,"../data/LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0055.flac","../data/LibriSpeech/4137/11702/4137-11702-0055.flac"
509,"../data/LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0048.flac","../data/LibriSpeech/2989/138028/2989-138028-0048.flac"
510,"../data/LibriStutter/LibriStutter Audio/4018/107338/4018-107338-0030.flac","../data/LibriSpeech/4018/107338/4018-107338-0030.flac"
511,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0017.flac","../data/LibriSpeech/6925/80680/6925-80680-0017.flac"
512,"../data/LibriStutter/LibriStutter Audio/1743/142912/1743-142912-0030.flac","../data/LibriSpeech/1743/142912/1743-142912-0030.flac"
513,"../data/LibriStutter/LibriStutter Audio/2436/2481/2436-2481-0020.flac","../data/LibriSpeech/2436/2481/2436-2481-0020.flac"
514,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0036.flac","../data/LibriSpeech/7113/86041/7113-86041-0036.flac"
515,"../data/LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0010.flac","../data/LibriSpeech/2989/138028/2989-138028-0010.flac"
516,"../data/LibriStutter/LibriStutter Audio/5390/30096/5390-30096-0003.flac","../data/LibriSpeech/5390/30096/5390-30096-0003.flac"
517,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0025.flac","../data/LibriSpeech/7113/86041/7113-86041-0025.flac"
518,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0095.flac","../data/LibriSpeech/311/124404/311-124404-0095.flac"
519,"../data/LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0048.flac","../data/LibriSpeech/1963/142393/1963-142393-0048.flac"
520,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0028.flac","../data/LibriSpeech/3240/131231/3240-131231-0028.flac"
521,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0018.flac","../data/LibriSpeech/311/124404/311-124404-0018.flac"
522,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0051.flac","../data/LibriSpeech/311/124404/311-124404-0051.flac"
523,"../data/LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0058.flac","../data/LibriSpeech/1088/134315/1088-134315-0058.flac"
524,"../data/LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0074.flac","../data/LibriSpeech/1502/122619/1502-122619-0074.flac"
525,"../data/LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0022.flac","../data/LibriSpeech/5390/30102/5390-30102-0022.flac"
526,"../data/LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0021.flac","../data/LibriSpeech/2092/145706/2092-145706-0021.flac"
527,"../data/LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0008.flac","../data/LibriSpeech/7517/100429/7517-100429-0008.flac"
528,"../data/LibriStutter/LibriStutter Audio/2952/410/2952-410-0046.flac","../data/LibriSpeech/2952/410/2952-410-0046.flac"
529,"../data/LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0034.flac","../data/LibriSpeech/6437/66173/6437-66173-0034.flac"
530,"../data/LibriStutter/LibriStutter Audio/3699/19401/3699-19401-0011.flac","../data/LibriSpeech/3699/19401/3699-19401-0011.flac"
531,"../data/LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0026.flac","../data/LibriSpeech/2518/154826/2518-154826-0026.flac"
532,"../data/LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0003.flac","../data/LibriSpeech/7517/100429/7517-100429-0003.flac"
533,"../data/LibriStutter/LibriStutter Audio/3699/175950/3699-175950-0021.flac","../data/LibriSpeech/3699/175950/3699-175950-0021.flac"
534,"../data/LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0027.flac","../data/LibriSpeech/2518/154826/2518-154826-0027.flac"
535,"../data/LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0008.flac","../data/LibriSpeech/2518/154825/2518-154825-0008.flac"
536,"../data/LibriStutter/LibriStutter Audio/2893/139310/2893-139310-0025.flac","../data/LibriSpeech/2893/139310/2893-139310-0025.flac"
537,"../data/LibriStutter/LibriStutter Audio/6000/86686/6000-86686-0003.flac","../data/LibriSpeech/6000/86686/6000-86686-0003.flac"
538,"../data/LibriStutter/LibriStutter Audio/5456/24741/5456-24741-0006.flac","../data/LibriSpeech/5456/24741/5456-24741-0006.flac"
539,"../data/LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0012.flac","../data/LibriSpeech/1926/143879/1926-143879-0012.flac"
540,"../data/LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0033.flac","../data/LibriSpeech/6437/66172/6437-66172-0033.flac"
541,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0032.flac","../data/LibriSpeech/7113/86041/7113-86041-0032.flac"
542,"../data/LibriStutter/LibriStutter Audio/2436/2476/2436-2476-0013.flac","../data/LibriSpeech/2436/2476/2436-2476-0013.flac"
543,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0002.flac","../data/LibriSpeech/4137/11701/4137-11701-0002.flac"
544,"../data/LibriStutter/LibriStutter Audio/2952/410/2952-410-0034.flac","../data/LibriSpeech/2952/410/2952-410-0034.flac"
545,"../data/LibriStutter/LibriStutter Audio/2436/2477/2436-2477-0002.flac","../data/LibriSpeech/2436/2477/2436-2477-0002.flac"
546,"../data/LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0036.flac","../data/LibriSpeech/1867/154071/1867-154071-0036.flac"
547,"../data/LibriStutter/LibriStutter Audio/625/132118/625-132118-0014.flac","../data/LibriSpeech/625/132118/625-132118-0014.flac"
548,"../data/LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0002.flac","../data/LibriSpeech/3699/47246/3699-47246-0002.flac"
549,"../data/LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0001.flac","../data/LibriSpeech/5390/30102/5390-30102-0001.flac"
550,"../data/LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0011.flac","../data/LibriSpeech/4137/11701/4137-11701-0011.flac"
551,"../data/LibriStutter/LibriStutter Audio/4018/103416/4018-103416-0021.flac","../data/LibriSpeech/4018/103416/4018-103416-0021.flac"
552,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0085.flac","../data/LibriSpeech/3240/131231/3240-131231-0085.flac"
553,"../data/LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0009.flac","../data/LibriSpeech/7067/76048/7067-76048-0009.flac"
554,"../data/LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0012.flac","../data/LibriSpeech/1088/134315/1088-134315-0012.flac"
555,"../data/LibriStutter/LibriStutter Audio/5393/19219/5393-19219-0050.flac","../data/LibriSpeech/5393/19219/5393-19219-0050.flac"
556,"../data/LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0007.flac","../data/LibriSpeech/5678/43303/5678-43303-0007.flac"
557,"../data/LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0051.flac","../data/LibriSpeech/5393/19218/5393-19218-0051.flac"
558,"../data/LibriStutter/LibriStutter Audio/1088/129236/1088-129236-0000.flac","../data/LibriSpeech/1088/129236/1088-129236-0000.flac"
559,"../data/LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0040.flac","../data/LibriSpeech/4830/25904/4830-25904-0040.flac"
560,"../data/LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0039.flac","../data/LibriSpeech/1867/154071/1867-154071-0039.flac"
561,"../data/LibriStutter/LibriStutter Audio/625/132118/625-132118-0028.flac","../data/LibriSpeech/625/132118/625-132118-0028.flac"
562,"../data/LibriStutter/LibriStutter Audio/1867/148436/1867-148436-0001.flac","../data/LibriSpeech/1867/148436/1867-148436-0001.flac"
563,"../data/LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0012.flac","../data/LibriSpeech/2989/138035/2989-138035-0012.flac"
564,"../data/LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0015.flac","../data/LibriSpeech/7780/274562/7780-274562-0015.flac"
565,"../data/LibriStutter/LibriStutter Audio/412/126975/412-126975-0051.flac","../data/LibriSpeech/412/126975/412-126975-0051.flac"
566,"../data/LibriStutter/LibriStutter Audio/4018/103416/4018-103416-0029.flac","../data/LibriSpeech/4018/103416/4018-103416-0029.flac"
567,"../data/LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0046.flac","../data/LibriSpeech/2836/5355/2836-5355-0046.flac"
568,"../data/LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0065.flac","../data/LibriSpeech/7780/274562/7780-274562-0065.flac"
569,"../data/LibriStutter/LibriStutter Audio/4853/27671/4853-27671-0023.flac","../data/LibriSpeech/4853/27671/4853-27671-0023.flac"
570,"../data/LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0025.flac","../data/LibriSpeech/1743/142914/1743-142914-0025.flac"
571,"../data/LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0047.flac","../data/LibriSpeech/5561/41615/5561-41615-0047.flac"
572,"../data/LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0023.flac","../data/LibriSpeech/2007/149877/2007-149877-0023.flac"
573,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0068.flac","../data/LibriSpeech/311/124404/311-124404-0068.flac"
574,"../data/LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0047.flac","../data/LibriSpeech/1502/122619/1502-122619-0047.flac"
575,"../data/LibriStutter/LibriStutter Audio/5390/30096/5390-30096-0021.flac","../data/LibriSpeech/5390/30096/5390-30096-0021.flac"
576,"../data/LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0013.flac","../data/LibriSpeech/1926/147987/1926-147987-0013.flac"
577,"../data/LibriStutter/LibriStutter Audio/311/124404/311-124404-0096.flac","../data/LibriSpeech/311/124404/311-124404-0096.flac"
578,"../data/LibriStutter/LibriStutter Audio/3240/131232/3240-131232-0006.flac","../data/LibriSpeech/3240/131232/3240-131232-0006.flac"
579,"../data/LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0010.flac","../data/LibriSpeech/2007/149877/2007-149877-0010.flac"
580,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0032.flac","../data/LibriSpeech/6925/80680/6925-80680-0032.flac"
581,"../data/LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0060.flac","../data/LibriSpeech/6925/80680/6925-80680-0060.flac"
582,"../data/LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0047.flac","../data/LibriSpeech/1088/134315/1088-134315-0047.flac"
583,"../data/LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0048.flac","../data/LibriSpeech/3240/131231/3240-131231-0048.flac"
584,"../data/LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0001.flac","../data/LibriSpeech/7517/100429/7517-100429-0001.flac"
585,"../data/LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0020.flac","../data/LibriSpeech/1926/143879/1926-143879-0020.flac"
586,"../data/LibriStutter/LibriStutter Audio/5390/24512/5390-24512-0007.flac","../data/LibriSpeech/5390/24512/5390-24512-0007.flac"
587,"../data/LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0016.flac","../data/LibriSpeech/5678/43302/5678-43302-0016.flac"
588,"../data/LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0006.flac","../data/LibriSpeech/6437/66172/6437-66172-0006.flac"
589,"../data/LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0005.flac","../data/LibriSpeech/4788/91208/4788-91208-0005.flac"
590,"../data/LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0017.flac","../data/LibriSpeech/1502/122615/1502-122615-0017.flac"
591,"../data/LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0053.flac","../data/LibriSpeech/7113/86041/7113-86041-0053.flac"
592,"../data/LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0039.flac","../data/LibriSpeech/1963/142393/1963-142393-0039.flac"
593,"../data/LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0005.flac","../data/LibriSpeech/5390/30102/5390-30102-0005.flac"
594,"../data/LibriStutter/LibriStutter Audio/3699/19402/3699-19402-0001.flac","../data/LibriSpeech/3699/19402/3699-19402-0001.flac"
