"speaker","speaker_gender","chapter","file","audio_length_stutter","audio_length_speech","audio_length_difference","transcription_length","transcription_similarity","stutter_count","interjection_count","repetition_sound_count","repetition_word_count","repetition_phrase_count","prolongation_count","file_path_stutter","file_path_speech"
4018,"M",107338,"4018-107338-0032",16.128707482993196,12.84,3.288707482993196,41,0.9375,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/4018/107338/4018-107338-0032.flac","LibriSpeech/4018/107338/4018-107338-0032.flac"
5678,"M",43303,"5678-43303-0024",13.52,13.52,0.0,45,0.9722222222222222,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0024.flac","LibriSpeech/5678/43303/5678-43303-0024.flac"
2836,"F",5354,"2836-5354-0023",20.11079365079365,15.79501133786848,4.315782312925169,43,0.918918918918919,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0023.flac","LibriSpeech/2836/5354/2836-5354-0023.flac"
103,"F",1241,"103-1241-0027",17.08154195011338,14.88,2.201541950113379,61,0.8653846153846154,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/103/1241/103-1241-0027.flac","LibriSpeech/103/1241/103-1241-0027.flac"
1088,"F",134315,"1088-134315-0001",15.63501133786848,15.23501133786848,0.4000000000000003,48,0.8333333333333334,2,0,0,0,0,2,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0001.flac","LibriSpeech/1088/134315/1088-134315-0001.flac"
2989,"F",138035,"2989-138035-0051",8.08095238095238,6.84,1.2409523809523808,20,0.9333333333333332,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0051.flac","LibriSpeech/2989/138035/2989-138035-0051.flac"
1743,"M",142914,"1743-142914-0027",14.368253968253969,13.52,0.8482539682539691,43,1.0,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0027.flac","LibriSpeech/1743/142914/1743-142914-0027.flac"
5390,"M",30096,"5390-30096-0007",6.410022675736961,6.330022675736961,0.08,18,0.7647058823529411,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/5390/30096/5390-30096-0007.flac","LibriSpeech/5390/30096/5390-30096-0007.flac"
1926,"F",147979,"1926-147979-0032",15.192063492063491,14.6,0.5920634920634917,51,0.8974358974358975,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0032.flac","LibriSpeech/1926/147979/1926-147979-0032.flac"
5561,"F",41616,"5561-41616-0012",11.705034013605442,11.705034013605442,0.0,42,0.7837837837837838,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0012.flac","LibriSpeech/5561/41616/5561-41616-0012.flac"
2092,"F",145709,"2092-145709-0021",8.540226757369615,7.055011337868481,1.4852154195011336,20,1.0,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/2092/145709/2092-145709-0021.flac","LibriSpeech/2092/145709/2092-145709-0021.flac"
2007,"F",132570,"2007-132570-0023",11.694013605442176,8.96,2.7340136054421755,26,0.8333333333333334,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0023.flac","LibriSpeech/2007/132570/2007-132570-0023.flac"
7113,"F",86041,"7113-86041-0039",17.804036281179137,13.65002267573696,4.154013605442176,32,0.84,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0039.flac","LibriSpeech/7113/86041/7113-86041-0039.flac"
6437,"M",66173,"6437-66173-0025",15.870022675736962,15.870022675736962,0.0,44,0.8780487804878049,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0025.flac","LibriSpeech/6437/66173/6437-66173-0025.flac"
311,"M",124404,"311-124404-0081",8.13501133786848,7.815011337868481,0.3199999999999994,25,0.9047619047619048,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0081.flac","LibriSpeech/311/124404/311-124404-0081.flac"
2436,"M",2477,"2436-2477-0014",13.305986394557824,12.51002267573696,0.7959637188208628,28,0.925925925925926,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/2436/2477/2436-2477-0014.flac","LibriSpeech/2436/2477/2436-2477-0014.flac"
4018,"M",107312,"4018-107312-0027",13.824943310657597,13.824943310657597,0.0,39,0.9032258064516128,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0027.flac","LibriSpeech/4018/107312/4018-107312-0027.flac"
289,"F",121665,"289-121665-0007",15.687437641723356,15.17501133786848,0.5124263038548751,45,0.918918918918919,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0007.flac","LibriSpeech/289/121665/289-121665-0007.flac"
2952,"M",410,"2952-410-0050",3.44,3.44,0.0,8,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2952/410/2952-410-0050.flac","LibriSpeech/2952/410/2952-410-0050.flac"
3240,"M",131231,"3240-131231-0015",16.45002267573696,16.13002267573696,0.3200000000000003,46,0.8648648648648649,2,0,0,0,0,2,"LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0015.flac","LibriSpeech/3240/131231/3240-131231-0015.flac"
2007,"F",132570,"2007-132570-0050",15.92748299319728,13.210022675736962,2.7174603174603167,41,0.8333333333333334,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0050.flac","LibriSpeech/2007/132570/2007-132570-0050.flac"
289,"F",121665,"289-121665-0032",18.017913832199547,16.66,1.3579138321995463,50,0.926829268292683,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0032.flac","LibriSpeech/289/121665/289-121665-0032.flac"
4137,"F",11702,"4137-11702-0055",16.747755102040816,15.495011337868482,1.252743764172335,31,0.7333333333333333,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0055.flac","LibriSpeech/4137/11702/4137-11702-0055.flac"
2989,"F",138028,"2989-138028-0048",9.610022675736962,9.130022675736962,0.4800000000000004,23,0.7727272727272727,2,0,0,0,0,2,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0048.flac","LibriSpeech/2989/138028/2989-138028-0048.flac"
4018,"M",107338,"4018-107338-0030",15.190204081632652,13.810022675736962,1.3801814058956907,40,0.8235294117647058,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/4018/107338/4018-107338-0030.flac","LibriSpeech/4018/107338/4018-107338-0030.flac"
6925,"M",80680,"6925-80680-0017",14.993197278911564,13.71501133786848,1.278185941043084,45,0.9736842105263158,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0017.flac","LibriSpeech/6925/80680/6925-80680-0017.flac"
1743,"M",142912,"1743-142912-0030",17.963129251700682,16.010022675736963,1.95310657596372,50,0.9473684210526316,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/1743/142912/1743-142912-0030.flac","LibriSpeech/1743/142912/1743-142912-0030.flac"
2436,"M",2481,"2436-2481-0020",16.09002267573696,15.530022675736962,0.5599999999999987,37,0.8181818181818182,2,0,0,0,0,2,"LibriStutter/LibriStutter Audio/2436/2481/2436-2481-0020.flac","LibriSpeech/2436/2481/2436-2481-0020.flac"
7113,"F",86041,"7113-86041-0036",17.11111111111111,15.44,1.6711111111111112,39,0.8484848484848485,3,0,3,0,0,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0036.flac","LibriSpeech/7113/86041/7113-86041-0036.flac"
2989,"F",138028,"2989-138028-0010",19.805124716553287,15.42,4.385124716553287,60,0.7291666666666666,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0010.flac","LibriSpeech/2989/138028/2989-138028-0010.flac"
5390,"M",30096,"5390-30096-0003",16.035918367346937,13.810022675736962,2.225895691609976,34,0.8620689655172413,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/5390/30096/5390-30096-0003.flac","LibriSpeech/5390/30096/5390-30096-0003.flac"
7113,"F",86041,"7113-86041-0025",7.42,7.42,0.0,15,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0025.flac","LibriSpeech/7113/86041/7113-86041-0025.flac"
311,"M",124404,"311-124404-0095",17.63437641723356,14.79501133786848,2.8393650793650806,46,0.9736842105263158,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0095.flac","LibriSpeech/311/124404/311-124404-0095.flac"
1963,"F",142393,"1963-142393-0048",15.78,15.78,0.0,40,0.9411764705882352,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0048.flac","LibriSpeech/1963/142393/1963-142393-0048.flac"
3240,"M",131231,"3240-131231-0028",8.830113378684807,7.2700226757369615,1.5600907029478457,17,0.9333333333333332,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0028.flac","LibriSpeech/3240/131231/3240-131231-0028.flac"
311,"M",124404,"311-124404-0018",19.27138321995465,15.78,3.491383219954651,43,0.9090909090909092,3,0,2,0,1,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0018.flac","LibriSpeech/311/124404/311-124404-0018.flac"
311,"M",124404,"311-124404-0051",15.146757369614512,14.04,1.1067573696145132,47,0.8148148148148148,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0051.flac","LibriSpeech/311/124404/311-124404-0051.flac"
1088,"F",134315,"1088-134315-0058",17.12734693877551,15.625034013605442,1.5023129251700684,47,0.9444444444444444,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0058.flac","LibriSpeech/1088/134315/1088-134315-0058.flac"
1502,"F",122619,"1502-122619-0074",21.90734693877551,15.799954648526075,6.107392290249434,39,0.918918918918919,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0074.flac","LibriSpeech/1502/122619/1502-122619-0074.flac"
5390,"M",30102,"5390-30102-0022",13.11501133786848,13.11501133786848,0.0,38,0.8857142857142857,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0022.flac","LibriSpeech/5390/30102/5390-30102-0022.flac"
2092,"F",145706,"2092-145706-0021",16.50657596371882,13.165034013605442,3.3415419501133776,29,0.8846153846153846,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0021.flac","LibriSpeech/2092/145706/2092-145706-0021.flac"
7517,"F",100429,"7517-100429-0008",6.492380952380953,5.565034013605442,0.9273469387755108,13,0.8461538461538461,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0008.flac","LibriSpeech/7517/100429/7517-100429-0008.flac"
2952,"M",410,"2952-410-0046",16.296326530612244,14.96,1.3363265306122436,44,0.951219512195122,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2952/410/2952-410-0046.flac","LibriSpeech/2952/410/2952-410-0046.flac"
6437,"M",66173,"6437-66173-0034",15.803492063492063,11.76,4.043492063492064,30,0.925925925925926,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0034.flac","LibriSpeech/6437/66173/6437-66173-0034.flac"
3699,"M",19401,"3699-19401-0011",11.950022675736962,11.950022675736962,0.0,26,0.8076923076923077,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3699/19401/3699-19401-0011.flac","LibriSpeech/3699/19401/3699-19401-0011.flac"
2518,"M",154826,"2518-154826-0026",14.004308390022675,12.25002267573696,1.7542857142857144,35,0.8181818181818182,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0026.flac","LibriSpeech/2518/154826/2518-154826-0026.flac"
7517,"F",100429,"7517-100429-0003",18.30453514739229,14.77002267573696,3.5345124716553293,31,0.96,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0003.flac","LibriSpeech/7517/100429/7517-100429-0003.flac"
3699,"M",175950,"3699-175950-0021",12.065034013605445,12.065034013605445,0.0,32,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3699/175950/3699-175950-0021.flac","LibriSpeech/3699/175950/3699-175950-0021.flac"
2518,"M",154826,"2518-154826-0027",15.95469387755102,14.890022675736962,1.0646712018140594,47,0.9210526315789472,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0027.flac","LibriSpeech/2518/154826/2518-154826-0027.flac"
2518,"M",154825,"2518-154825-0008",2.74,2.74,0.0,7,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0008.flac","LibriSpeech/2518/154825/2518-154825-0008.flac"
2893,"M",139310,"2893-139310-0025",16.38,15.58,0.7999999999999989,38,0.8787878787878788,3,0,0,0,0,3,"LibriStutter/LibriStutter Audio/2893/139310/2893-139310-0025.flac","LibriSpeech/2893/139310/2893-139310-0025.flac"
6000,"F",86686,"6000-86686-0003",19.103945578231293,15.24,3.863945578231293,45,0.8181818181818182,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/6000/86686/6000-86686-0003.flac","LibriSpeech/6000/86686/6000-86686-0003.flac"
5456,"M",24741,"5456-24741-0006",9.700907029478458,8.165034013605442,1.5358730158730154,25,1.0,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/5456/24741/5456-24741-0006.flac","LibriSpeech/5456/24741/5456-24741-0006.flac"
1926,"F",143879,"1926-143879-0012",11.720498866213152,10.27501133786848,1.445487528344671,35,1.0,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0012.flac","LibriSpeech/1926/143879/1926-143879-0012.flac"
6437,"M",66172,"6437-66172-0033",14.5,14.5,0.0,43,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0033.flac","LibriSpeech/6437/66172/6437-66172-0033.flac"
7113,"F",86041,"7113-86041-0032",18.21310657596372,15.630022675736962,2.583083900226756,35,0.9642857142857144,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0032.flac","LibriSpeech/7113/86041/7113-86041-0032.flac"
2436,"M",2476,"2436-2476-0013",15.50530612244898,14.165034013605442,1.3402721088435374,33,0.8275862068965517,3,0,3,0,0,0,"LibriStutter/LibriStutter Audio/2436/2476/2436-2476-0013.flac","LibriSpeech/2436/2476/2436-2476-0013.flac"
4137,"F",11701,"4137-11701-0002",17.02308390022676,13.565034013605445,3.458049886621316,28,0.9166666666666666,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0002.flac","LibriSpeech/4137/11701/4137-11701-0002.flac"
2952,"M",410,"2952-410-0034",9.52684807256236,8.630022675736962,0.8968253968253972,24,1.0,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2952/410/2952-410-0034.flac","LibriSpeech/2952/410/2952-410-0034.flac"
2436,"M",2477,"2436-2477-0002",19.284126984126985,15.88,3.404126984126984,42,0.7631578947368421,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/2436/2477/2436-2477-0002.flac","LibriSpeech/2436/2477/2436-2477-0002.flac"
1867,"M",154071,"1867-154071-0036",2.310022675736961,2.310022675736961,0.0,4,0.75,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0036.flac","LibriSpeech/1867/154071/1867-154071-0036.flac"
625,"M",132118,"625-132118-0014",13.841315192743764,11.33002267573696,2.511292517006803,32,0.96,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0014.flac","LibriSpeech/625/132118/625-132118-0014.flac"
3699,"M",47246,"3699-47246-0002",19.29904761904762,13.014965986394555,6.284081632653063,30,0.9615384615384616,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0002.flac","LibriSpeech/3699/47246/3699-47246-0002.flac"
5390,"M",30102,"5390-30102-0001",13.49328798185941,12.57002267573696,0.923265306122449,25,0.88,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0001.flac","LibriSpeech/5390/30102/5390-30102-0001.flac"
4137,"F",11701,"4137-11701-0011",19.01297052154195,15.83501133786848,3.177959183673467,50,0.8974358974358975,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0011.flac","LibriSpeech/4137/11701/4137-11701-0011.flac"
4018,"M",103416,"4018-103416-0021",15.805170068027213,14.745034013605444,1.0601360544217684,44,0.8888888888888888,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/4018/103416/4018-103416-0021.flac","LibriSpeech/4018/103416/4018-103416-0021.flac"
3240,"M",131231,"3240-131231-0085",8.655963718820862,7.370022675736961,1.2859410430839011,21,0.7894736842105263,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0085.flac","LibriSpeech/3240/131231/3240-131231-0085.flac"
7067,"M",76048,"7067-76048-0009",10.59814058956916,9.33501133786848,1.2631292517006791,25,0.75,2,0,0,2,0,0,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0009.flac","LibriSpeech/7067/76048/7067-76048-0009.flac"
1088,"F",134315,"1088-134315-0012",17.83528344671202,13.550022675736962,4.285260770975057,33,0.9655172413793104,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0012.flac","LibriSpeech/1088/134315/1088-134315-0012.flac"
5393,"F",19219,"5393-19219-0050",18.15868480725624,13.75501133786848,4.403673469387755,39,0.9696969696969696,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/5393/19219/5393-19219-0050.flac","LibriSpeech/5393/19219/5393-19219-0050.flac"
5678,"M",43303,"5678-43303-0007",14.56,14.56,0.0,45,0.7297297297297297,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0007.flac","LibriSpeech/5678/43303/5678-43303-0007.flac"
5393,"F",19218,"5393-19218-0051",8.195238095238095,7.439954648526077,0.7552834467120171,17,0.9333333333333332,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0051.flac","LibriSpeech/5393/19218/5393-19218-0051.flac"
1088,"F",129236,"1088-129236-0000",13.191836734693878,9.845034013605442,3.3468027210884355,21,0.9,2,0,0,2,0,0,"LibriStutter/LibriStutter Audio/1088/129236/1088-129236-0000.flac","LibriSpeech/1088/129236/1088-129236-0000.flac"
4830,"M",25904,"4830-25904-0040",16.532244897959185,14.77501133786848,1.757233560090704,40,0.8823529411764706,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0040.flac","LibriSpeech/4830/25904/4830-25904-0040.flac"
1867,"M",154071,"1867-154071-0039",17.188480725623585,15.82,1.3684807256235842,54,0.9487179487179488,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0039.flac","LibriSpeech/1867/154071/1867-154071-0039.flac"
625,"M",132118,"625-132118-0028",19.49437641723356,15.575011337868482,3.919365079365079,35,0.967741935483871,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0028.flac","LibriSpeech/625/132118/625-132118-0028.flac"
1867,"M",148436,"1867-148436-0001",20.004625850340137,12.91501133786848,7.089614512471655,35,0.8,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/1867/148436/1867-148436-0001.flac","LibriSpeech/1867/148436/1867-148436-0001.flac"
2989,"F",138035,"2989-138035-0012",3.0150113378684806,3.0150113378684806,0.0,11,0.9090909090909092,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0012.flac","LibriSpeech/2989/138035/2989-138035-0012.flac"
7780,"F",274562,"7780-274562-0015",11.405034013605444,11.405034013605444,0.0,28,0.9629629629629628,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0015.flac","LibriSpeech/7780/274562/7780-274562-0015.flac"
412,"M",126975,"412-126975-0051",13.77501133786848,13.77501133786848,0.0,31,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0051.flac","LibriSpeech/412/126975/412-126975-0051.flac"
4018,"M",103416,"4018-103416-0029",13.53265306122449,12.290022675736962,1.2426303854875282,37,0.8181818181818182,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/4018/103416/4018-103416-0029.flac","LibriSpeech/4018/103416/4018-103416-0029.flac"
2836,"F",5355,"2836-5355-0046",15.449478458049889,13.945034013605442,1.5044444444444451,40,0.9411764705882352,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0046.flac","LibriSpeech/2836/5355/2836-5355-0046.flac"
7780,"F",274562,"7780-274562-0065",18.789750566893424,15.55501133786848,3.234739229024944,29,0.8,3,0,2,0,1,0,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0065.flac","LibriSpeech/7780/274562/7780-274562-0065.flac"
4853,"F",27671,"4853-27671-0023",15.648163265306122,12.705034013605442,2.9431292517006806,35,0.8928571428571429,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/4853/27671/4853-27671-0023.flac","LibriSpeech/4853/27671/4853-27671-0023.flac"
1743,"M",142914,"1743-142914-0025",18.31609977324263,16.01501133786848,2.301088435374151,51,0.918918918918919,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0025.flac","LibriSpeech/1743/142914/1743-142914-0025.flac"
5561,"F",41615,"5561-41615-0047",14.605034013605442,14.365034013605442,0.2400000000000002,36,0.8333333333333334,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0047.flac","LibriSpeech/5561/41615/5561-41615-0047.flac"
2007,"F",149877,"2007-149877-0023",5.02,5.02,0.0,15,0.9333333333333332,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0023.flac","LibriSpeech/2007/149877/2007-149877-0023.flac"
311,"M",124404,"311-124404-0068",13.84780045351474,12.19501133786848,1.652789115646259,34,0.9285714285714286,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0068.flac","LibriSpeech/311/124404/311-124404-0068.flac"
1502,"F",122619,"1502-122619-0047",11.05501133786848,10.97501133786848,0.08,31,0.9230769230769232,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0047.flac","LibriSpeech/1502/122619/1502-122619-0047.flac"
5390,"M",30096,"5390-30096-0021",15.22,15.22,0.0,44,0.868421052631579,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5390/30096/5390-30096-0021.flac","LibriSpeech/5390/30096/5390-30096-0021.flac"
1926,"F",147987,"1926-147987-0013",14.956281179138324,13.15501133786848,1.801269841269843,46,0.8888888888888888,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0013.flac","LibriSpeech/1926/147987/1926-147987-0013.flac"
311,"M",124404,"311-124404-0096",16.411292517006803,13.87501133786848,2.536281179138322,30,0.9230769230769232,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0096.flac","LibriSpeech/311/124404/311-124404-0096.flac"
3240,"M",131232,"3240-131232-0006",20.30321995464853,15.01002267573696,5.293197278911565,33,0.7777777777777778,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/3240/131232/3240-131232-0006.flac","LibriSpeech/3240/131232/3240-131232-0006.flac"
2007,"F",149877,"2007-149877-0010",8.125034013605442,7.565034013605442,0.5599999999999996,19,0.7777777777777778,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0010.flac","LibriSpeech/2007/149877/2007-149877-0010.flac"
6925,"M",80680,"6925-80680-0032",4.455011337868481,4.455011337868481,0.0,16,0.9230769230769232,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0032.flac","LibriSpeech/6925/80680/6925-80680-0032.flac"
6925,"M",80680,"6925-80680-0060",15.425850340136057,10.31501133786848,5.110839002267575,25,0.9090909090909092,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0060.flac","LibriSpeech/6925/80680/6925-80680-0060.flac"
1088,"F",134315,"1088-134315-0047",15.525034013605442,15.525034013605442,0.0,46,0.8947368421052632,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0047.flac","LibriSpeech/1088/134315/1088-134315-0047.flac"
3240,"M",131231,"3240-131231-0048",13.048798185941044,11.57002267573696,1.4787755102040825,34,0.9333333333333332,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0048.flac","LibriSpeech/3240/131231/3240-131231-0048.flac"
7517,"F",100429,"7517-100429-0001",19.91968253968254,15.3,4.61968253968254,30,0.8518518518518519,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0001.flac","LibriSpeech/7517/100429/7517-100429-0001.flac"
1926,"F",143879,"1926-143879-0020",11.191972789115646,8.81501133786848,2.376961451247165,26,0.875,2,0,0,2,0,0,"LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0020.flac","LibriSpeech/1926/143879/1926-143879-0020.flac"
5390,"M",24512,"5390-24512-0007",8.196780045351474,6.595011337868481,1.601768707482993,15,0.9230769230769232,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/5390/24512/5390-24512-0007.flac","LibriSpeech/5390/24512/5390-24512-0007.flac"
5678,"M",43302,"5678-43302-0016",11.95315192743764,11.13501133786848,0.8181405895691611,34,0.90625,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0016.flac","LibriSpeech/5678/43302/5678-43302-0016.flac"
6437,"M",66172,"6437-66172-0006",16.418684807256234,14.67501133786848,1.743673469387753,45,0.9375,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0006.flac","LibriSpeech/6437/66172/6437-66172-0006.flac"
4788,"M",91208,"4788-91208-0005",18.38621315192744,15.265034013605442,3.121179138321997,44,0.9117647058823528,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0005.flac","LibriSpeech/4788/91208/4788-91208-0005.flac"
1502,"F",122615,"1502-122615-0017",20.824625850340137,14.725034013605445,6.099591836734694,29,0.75,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0017.flac","LibriSpeech/1502/122615/1502-122615-0017.flac"
7113,"F",86041,"7113-86041-0053",16.24503401360544,16.005034013605442,0.2399999999999984,43,0.7428571428571429,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0053.flac","LibriSpeech/7113/86041/7113-86041-0053.flac"
1963,"F",142393,"1963-142393-0039",17.83904761904762,15.37501133786848,2.4640362811791388,38,0.7272727272727273,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0039.flac","LibriSpeech/1963/142393/1963-142393-0039.flac"
5390,"M",30102,"5390-30102-0005",16.260181405895693,14.444943310657596,1.815238095238097,33,0.96,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0005.flac","LibriSpeech/5390/30102/5390-30102-0005.flac"
3699,"M",19402,"3699-19402-0001",16.28562358276644,14.805034013605445,1.4805895691609976,34,0.9655172413793104,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/3699/19402/3699-19402-0001.flac","LibriSpeech/3699/19402/3699-19402-0001.flac"
6925,"M",80680,"6925-80680-0050",14.536145124716551,12.575011337868482,1.961133786848072,40,0.9696969696969696,2,0,0,0,2,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0050.flac","LibriSpeech/6925/80680/6925-80680-0050.flac"
