"speaker","speaker_gender","chapter","file","audio_length_stutter","audio_length_speech","audio_length_difference","transcription_length","transcription_similarity","stutter_count","interjection_count","repetition_sound_count","repetition_word_count","repetition_phrase_count","prolongation_count","file_path_stutter","file_path_speech"
1088,"F",134315,"1088-134315-0013",8.957324263038549,8.609977324263038,0.3473469387755106,27,0.9565217391304348,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0013.flac","LibriSpeech/1088/134315/1088-134315-0013.flac"
103,"F",1241,"103-1241-0008",16.526122448979592,15.13501133786848,1.391111111111112,57,0.8367346938775511,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/103/1241/103-1241-0008.flac","LibriSpeech/103/1241/103-1241-0008.flac"
4137,"F",11702,"4137-11702-0048",19.71061224489796,12.86,6.85061224489796,31,0.8846153846153846,3,0,0,1,2,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0048.flac","LibriSpeech/4137/11702/4137-11702-0048.flac"
2836,"F",5355,"2836-5355-0003",15.46503401360544,15.46503401360544,0.0,48,0.9285714285714286,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0003.flac","LibriSpeech/2836/5355/2836-5355-0003.flac"
7113,"F",86041,"7113-86041-0056",18.6049433106576,16.04,2.564943310657597,36,0.8620689655172413,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0056.flac","LibriSpeech/7113/86041/7113-86041-0056.flac"
2893,"M",139310,"2893-139310-0035",16.897551020408162,14.77501133786848,2.1225396825396814,43,0.9411764705882352,3,0,3,0,0,0,"LibriStutter/LibriStutter Audio/2893/139310/2893-139310-0035.flac","LibriSpeech/2893/139310/2893-139310-0035.flac"
2952,"M",408,"2952-408-0021",17.389886621315192,14.27002267573696,3.119863945578232,40,0.8529411764705882,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2952/408/2952-408-0021.flac","LibriSpeech/2952/408/2952-408-0021.flac"
5390,"M",30102,"5390-30102-0014",16.828390022675737,14.57002267573696,2.258367346938776,34,0.9310344827586208,3,0,0,1,0,2,"LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0014.flac","LibriSpeech/5390/30102/5390-30102-0014.flac"
2518,"M",154826,"2518-154826-0037",17.248616780045353,16.23501133786848,1.0136054421768712,53,0.8222222222222222,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0037.flac","LibriSpeech/2518/154826/2518-154826-0037.flac"
103,"F",1240,"103-1240-0009",11.20843537414966,10.030022675736962,1.178412698412698,36,0.8181818181818182,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/103/1240/103-1240-0009.flac","LibriSpeech/103/1240/103-1240-0009.flac"
289,"F",121652,"289-121652-0009",16.082585034013604,15.77501133786848,0.3075736961451234,45,0.902439024390244,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/289/121652/289-121652-0009.flac","LibriSpeech/289/121652/289-121652-0009.flac"
2436,"M",2481,"2436-2481-0000",18.250340136054422,14.970022675736962,3.2803174603174607,35,0.8275862068965517,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2436/2481/2436-2481-0000.flac","LibriSpeech/2436/2481/2436-2481-0000.flac"
6925,"M",80680,"6925-80680-0015",5.910249433106576,5.0,0.9102494331065758,19,0.9473684210526316,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0015.flac","LibriSpeech/6925/80680/6925-80680-0015.flac"
3240,"M",131232,"3240-131232-0035",15.91655328798186,12.205034013605442,3.7115192743764176,37,0.875,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/3240/131232/3240-131232-0035.flac","LibriSpeech/3240/131232/3240-131232-0035.flac"
2989,"F",138035,"2989-138035-0044",14.157278911564626,13.51002267573696,0.6472562358276654,43,0.8571428571428571,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0044.flac","LibriSpeech/2989/138035/2989-138035-0044.flac"
2289,"M",152253,"2289-152253-0016",8.775238095238095,5.785034013605443,2.990204081632652,15,0.9333333333333332,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/2289/152253/2289-152253-0016.flac","LibriSpeech/2289/152253/2289-152253-0016.flac"
2518,"M",154825,"2518-154825-0048",16.580090702947846,15.925034013605442,0.6550566893424037,44,0.9743589743589745,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0048.flac","LibriSpeech/2518/154825/2518-154825-0048.flac"
4830,"M",25898,"4830-25898-0023",13.942993197278913,12.470022675736962,1.4729705215419493,33,0.71875,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/4830/25898/4830-25898-0023.flac","LibriSpeech/4830/25898/4830-25898-0023.flac"
289,"F",121652,"289-121652-0006",12.67002267573696,12.67002267573696,0.0,32,0.8620689655172413,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/289/121652/289-121652-0006.flac","LibriSpeech/289/121652/289-121652-0006.flac"
2952,"M",407,"2952-407-0015",16.177142857142858,15.145034013605445,1.032108843537415,43,0.9722222222222222,3,0,0,1,0,2,"LibriStutter/LibriStutter Audio/2952/407/2952-407-0015.flac","LibriSpeech/2952/407/2952-407-0015.flac"
625,"M",132118,"625-132118-0025",15.236916099773245,13.98,1.2569160997732425,42,0.9375,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0025.flac","LibriSpeech/625/132118/625-132118-0025.flac"
1502,"F",122619,"1502-122619-0079",14.60657596371882,11.0,3.6065759637188215,27,0.9090909090909092,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0079.flac","LibriSpeech/1502/122619/1502-122619-0079.flac"
198,"F",129977,"198-129977-0002",15.625986394557824,11.41002267573696,4.215963718820863,31,0.7692307692307693,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/198/129977/198-129977-0002.flac","LibriSpeech/198/129977/198-129977-0002.flac"
1334,"M",135589,"1334-135589-0017",16.056371882086168,15.470022675736962,0.5863492063492064,46,1.0,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0017.flac","LibriSpeech/1334/135589/1334-135589-0017.flac"
2289,"M",152254,"2289-152254-0019",14.941451247165531,12.970022675736962,1.9714285714285715,37,0.8,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/2289/152254/2289-152254-0019.flac","LibriSpeech/2289/152254/2289-152254-0019.flac"
2989,"F",138035,"2989-138035-0008",18.29482993197279,15.16,3.1348299319727886,49,0.9,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0008.flac","LibriSpeech/2989/138035/2989-138035-0008.flac"
1743,"M",142914,"1743-142914-0030",17.415238095238095,15.08,2.335238095238095,48,0.8292682926829268,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0030.flac","LibriSpeech/1743/142914/1743-142914-0030.flac"
1867,"M",154071,"1867-154071-0020",18.05814058956916,13.06,4.998140589569159,36,0.8928571428571429,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0020.flac","LibriSpeech/1867/154071/1867-154071-0020.flac"
198,"F",129977,"198-129977-0021",17.15986394557823,15.71501133786848,1.44485260770975,47,0.925,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/198/129977/198-129977-0021.flac","LibriSpeech/198/129977/198-129977-0021.flac"
2893,"M",139310,"2893-139310-0006",17.392063492063492,15.66,1.7320634920634923,32,0.8695652173913043,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/2893/139310/2893-139310-0006.flac","LibriSpeech/2893/139310/2893-139310-0006.flac"
2952,"M",408,"2952-408-0029",16.112426303854875,13.210022675736962,2.902403628117913,43,0.9473684210526316,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/2952/408/2952-408-0029.flac","LibriSpeech/2952/408/2952-408-0029.flac"
412,"M",126975,"412-126975-0020",15.87795918367347,12.22,3.657959183673469,31,0.9642857142857144,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0020.flac","LibriSpeech/412/126975/412-126975-0020.flac"
2989,"F",138028,"2989-138028-0040",2.435011337868481,2.435011337868481,0.0,11,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0040.flac","LibriSpeech/2989/138028/2989-138028-0040.flac"
2836,"F",5355,"2836-5355-0012",15.482766439909296,14.41002267573696,1.0727437641723352,45,0.918918918918919,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0012.flac","LibriSpeech/2836/5355/2836-5355-0012.flac"
1867,"M",154075,"1867-154075-0036",15.42,14.78,0.6400000000000006,47,0.8823529411764706,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/1867/154075/1867-154075-0036.flac","LibriSpeech/1867/154075/1867-154075-0036.flac"
1743,"M",142912,"1743-142912-0021",6.8021315192743765,5.785034013605443,1.017097505668934,14,0.9285714285714286,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/1743/142912/1743-142912-0021.flac","LibriSpeech/1743/142912/1743-142912-0021.flac"
311,"M",124404,"311-124404-0108",13.64,13.64,0.0,38,0.7666666666666667,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0108.flac","LibriSpeech/311/124404/311-124404-0108.flac"
1867,"M",154071,"1867-154071-0023",13.649206349206349,10.81501133786848,2.8341950113378687,31,0.9285714285714286,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0023.flac","LibriSpeech/1867/154071/1867-154071-0023.flac"
2518,"M",154825,"2518-154825-0037",3.685034013605442,3.685034013605442,0.0,9,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0037.flac","LibriSpeech/2518/154825/2518-154825-0037.flac"
4830,"M",25904,"4830-25904-0010",16.163310657596373,14.950022675736962,1.213287981859411,34,0.9,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0010.flac","LibriSpeech/4830/25904/4830-25904-0010.flac"
2518,"M",154825,"2518-154825-0022",17.215011337868482,13.265034013605442,3.94997732426304,32,0.7666666666666667,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0022.flac","LibriSpeech/2518/154825/2518-154825-0022.flac"
5393,"F",19219,"5393-19219-0032",14.865759637188209,12.605034013605442,2.260725623582766,33,0.8709677419354839,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/5393/19219/5393-19219-0032.flac","LibriSpeech/5393/19219/5393-19219-0032.flac"
1926,"F",147979,"1926-147979-0028",18.42548752834467,15.630022675736962,2.7954648526077097,53,0.8205128205128205,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0028.flac","LibriSpeech/1926/147979/1926-147979-0028.flac"
625,"M",132118,"625-132118-0003",17.205532879818595,15.34,1.8655328798185948,25,0.9375,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0003.flac","LibriSpeech/625/132118/625-132118-0003.flac"
7113,"F",86041,"7113-86041-0051",12.842312925170068,11.785034013605442,1.0572789115646266,33,0.9615384615384616,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0051.flac","LibriSpeech/7113/86041/7113-86041-0051.flac"
3240,"M",131232,"3240-131232-0013",12.13501133786848,12.13501133786848,0.0,32,0.92,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3240/131232/3240-131232-0013.flac","LibriSpeech/3240/131232/3240-131232-0013.flac"
2989,"F",138035,"2989-138035-0015",3.335011337868481,3.335011337868481,0.0,11,0.8,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0015.flac","LibriSpeech/2989/138035/2989-138035-0015.flac"
311,"M",124404,"311-124404-0115",15.685034013605442,15.685034013605442,0.0,48,0.945945945945946,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0115.flac","LibriSpeech/311/124404/311-124404-0115.flac"
2952,"M",410,"2952-410-0006",17.187891156462584,15.390022675736962,1.7978684807256222,54,0.9761904761904762,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/2952/410/2952-410-0006.flac","LibriSpeech/2952/410/2952-410-0006.flac"
5456,"M",58161,"5456-58161-0019",4.610022675736961,4.610022675736961,0.0,12,0.7272727272727273,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5456/58161/5456-58161-0019.flac","LibriSpeech/5456/58161/5456-58161-0019.flac"
2436,"M",2481,"2436-2481-0009",19.301269841269843,14.38503401360544,4.916235827664401,37,0.8125,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/2436/2481/2436-2481-0009.flac","LibriSpeech/2436/2481/2436-2481-0009.flac"
2893,"M",139322,"2893-139322-0043",18.45560090702948,16.63501133786848,1.8205895691609968,39,0.78125,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0043.flac","LibriSpeech/2893/139322/2893-139322-0043.flac"
4788,"M",294466,"4788-294466-0027",16.03718820861678,14.025034013605442,2.012154195011337,39,0.9032258064516128,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/4788/294466/4788-294466-0027.flac","LibriSpeech/4788/294466/4788-294466-0027.flac"
2893,"M",139310,"2893-139310-0019",16.526485260770976,14.65501133786848,1.871473922902496,37,0.8235294117647058,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/2893/139310/2893-139310-0019.flac","LibriSpeech/2893/139310/2893-139310-0019.flac"
311,"M",124404,"311-124404-0061",17.762267573696146,12.56,5.202267573696146,34,1.0,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0061.flac","LibriSpeech/311/124404/311-124404-0061.flac"
4830,"M",25904,"4830-25904-0046",16.602766439909296,14.46503401360544,2.137732426303854,37,0.84375,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0046.flac","LibriSpeech/4830/25904/4830-25904-0046.flac"
2007,"F",132570,"2007-132570-0012",17.73750566893424,15.4,2.33750566893424,46,0.85,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0012.flac","LibriSpeech/2007/132570/2007-132570-0012.flac"
5561,"F",41616,"5561-41616-0018",3.815011337868481,3.815011337868481,0.0,12,0.8,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0018.flac","LibriSpeech/5561/41616/5561-41616-0018.flac"
1088,"F",134315,"1088-134315-0028",13.33002267573696,13.33002267573696,0.0,34,0.8928571428571429,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0028.flac","LibriSpeech/1088/134315/1088-134315-0028.flac"
6925,"M",80680,"6925-80680-0029",14.901904761904762,13.425034013605442,1.4768707482993193,38,0.9117647058823528,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0029.flac","LibriSpeech/6925/80680/6925-80680-0029.flac"
1926,"F",147987,"1926-147987-0003",4.830022675736961,4.830022675736961,0.0,20,0.8947368421052632,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0003.flac","LibriSpeech/1926/147987/1926-147987-0003.flac"
1334,"M",135589,"1334-135589-0031",8.725034013605443,8.645034013605443,0.08,20,0.8125,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0031.flac","LibriSpeech/1334/135589/1334-135589-0031.flac"
7067,"M",76048,"7067-76048-0040",15.405034013605444,15.405034013605444,0.0,41,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0040.flac","LibriSpeech/7067/76048/7067-76048-0040.flac"
4853,"F",27671,"4853-27671-0030",15.44408163265306,12.45501133786848,2.9890702947845806,37,0.9393939393939394,2,0,0,0,2,0,"LibriStutter/LibriStutter Audio/4853/27671/4853-27671-0030.flac","LibriSpeech/4853/27671/4853-27671-0030.flac"
2952,"M",408,"2952-408-0015",14.825034013605444,14.505034013605442,0.3200000000000003,47,0.7777777777777778,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/2952/408/2952-408-0015.flac","LibriSpeech/2952/408/2952-408-0015.flac"
1334,"M",135589,"1334-135589-0012",14.75501133786848,14.75501133786848,0.0,36,0.78125,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0012.flac","LibriSpeech/1334/135589/1334-135589-0012.flac"
2893,"M",139310,"2893-139310-0016",16.363492063492064,14.75501133786848,1.608480725623583,33,0.8461538461538461,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/2893/139310/2893-139310-0016.flac","LibriSpeech/2893/139310/2893-139310-0016.flac"
5561,"F",41615,"5561-41615-0034",11.995011337868482,11.995011337868482,0.0,36,0.875,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0034.flac","LibriSpeech/5561/41615/5561-41615-0034.flac"
2952,"M",408,"2952-408-0007",18.2346485260771,14.405034013605444,3.829614512471656,56,0.9761904761904762,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/2952/408/2952-408-0007.flac","LibriSpeech/2952/408/2952-408-0007.flac"
1502,"F",122615,"1502-122615-0012",18.78721088435374,15.23002267573696,3.557188208616779,32,0.8387096774193549,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0012.flac","LibriSpeech/1502/122615/1502-122615-0012.flac"
1743,"M",142914,"1743-142914-0031",13.286530612244896,11.72,1.5665306122448968,37,0.8181818181818182,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0031.flac","LibriSpeech/1743/142914/1743-142914-0031.flac"
1743,"M",142913,"1743-142913-0009",18.81582766439909,15.67002267573696,3.145804988662133,55,0.8958333333333334,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0009.flac","LibriSpeech/1743/142913/1743-142913-0009.flac"
2289,"M",152253,"2289-152253-0014",15.895873015873017,15.2,0.6958730158730173,35,0.8666666666666667,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/2289/152253/2289-152253-0014.flac","LibriSpeech/2289/152253/2289-152253-0014.flac"
2836,"F",5354,"2836-5354-0029",17.522086167800452,14.564943310657595,2.9571428571428555,33,0.8928571428571429,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0029.flac","LibriSpeech/2836/5354/2836-5354-0029.flac"
2836,"F",5355,"2836-5355-0023",16.0,16.0,0.0,47,0.9487179487179488,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0023.flac","LibriSpeech/2836/5355/2836-5355-0023.flac"
4018,"M",107312,"4018-107312-0014",12.09002267573696,12.09002267573696,0.0,41,0.78125,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0014.flac","LibriSpeech/4018/107312/4018-107312-0014.flac"
2952,"M",407,"2952-407-0009",13.14530612244898,12.050022675736962,1.0952834467120187,45,0.9333333333333332,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/2952/407/2952-407-0009.flac","LibriSpeech/2952/407/2952-407-0009.flac"
1502,"F",122615,"1502-122615-0005",12.44,12.36,0.08,30,0.8076923076923077,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0005.flac","LibriSpeech/1502/122615/1502-122615-0005.flac"
2436,"M",2481,"2436-2481-0019",18.814739229024944,15.285034013605442,3.5297052154195026,43,0.8611111111111112,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/2436/2481/2436-2481-0019.flac","LibriSpeech/2436/2481/2436-2481-0019.flac"
1926,"F",143879,"1926-143879-0010",13.566621315192744,11.59002267573696,1.9765986394557835,29,0.7307692307692307,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0010.flac","LibriSpeech/1926/143879/1926-143879-0010.flac"
7067,"M",76048,"7067-76048-0019",17.26829931972789,14.15002267573696,3.1182766439909297,34,0.9285714285714286,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0019.flac","LibriSpeech/7067/76048/7067-76048-0019.flac"
1926,"F",147987,"1926-147987-0001",6.714013605442177,6.2450340136054425,0.4689795918367343,16,0.9375,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0001.flac","LibriSpeech/1926/147987/1926-147987-0001.flac"
4018,"M",107312,"4018-107312-0027",13.824943310657597,13.824943310657597,0.0,39,0.9032258064516128,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0027.flac","LibriSpeech/4018/107312/4018-107312-0027.flac"
5561,"F",41616,"5561-41616-0006",16.17800453514739,14.74,1.438004535147391,45,0.8947368421052632,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0006.flac","LibriSpeech/5561/41616/5561-41616-0006.flac"
445,"M",123857,"445-123857-0011",14.899909297052154,13.085034013605442,1.814875283446712,27,0.8695652173913043,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/445/123857/445-123857-0011.flac","LibriSpeech/445/123857/445-123857-0011.flac"
2289,"M",152254,"2289-152254-0010",14.97501133786848,14.97501133786848,0.0,46,0.9714285714285714,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2289/152254/2289-152254-0010.flac","LibriSpeech/2289/152254/2289-152254-0010.flac"
1088,"F",134315,"1088-134315-0010",18.59659863945578,16.010022675736963,2.5865759637188184,44,0.945945945945946,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0010.flac","LibriSpeech/1088/134315/1088-134315-0010.flac"
7113,"F",86041,"7113-86041-0073",18.79945578231293,15.87501133786848,2.924444444444445,51,0.875,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0073.flac","LibriSpeech/7113/86041/7113-86041-0073.flac"
1926,"F",143879,"1926-143879-0038",16.761043083900226,10.950022675736962,5.811020408163264,31,0.9285714285714286,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0038.flac","LibriSpeech/1926/143879/1926-143879-0038.flac"
103,"F",1240,"103-1240-0033",15.05501133786848,14.41501133786848,0.6399999999999988,49,0.926829268292683,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/103/1240/103-1240-0033.flac","LibriSpeech/103/1240/103-1240-0033.flac"
4830,"M",25898,"4830-25898-0048",15.563401360544216,9.41501133786848,6.148390022675736,21,0.7368421052631579,2,0,0,0,2,0,"LibriStutter/LibriStutter Audio/4830/25898/4830-25898-0048.flac","LibriSpeech/4830/25898/4830-25898-0048.flac"
103,"F",1241,"103-1241-0028",18.25578231292517,15.55501133786848,2.70077097505669,55,0.9130434782608696,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/103/1241/103-1241-0028.flac","LibriSpeech/103/1241/103-1241-0028.flac"
1334,"M",135589,"1334-135589-0080",16.228435374149658,14.65002267573696,1.5784126984126967,37,0.9032258064516128,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0080.flac","LibriSpeech/1334/135589/1334-135589-0080.flac"
4853,"F",27671,"4853-27671-0022",17.31718820861678,15.72,1.59718820861678,43,0.8387096774193549,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/4853/27671/4853-27671-0022.flac","LibriSpeech/4853/27671/4853-27671-0022.flac"
2518,"M",154825,"2518-154825-0029",19.72240362811792,15.530022675736962,4.192380952380951,46,0.8918918918918919,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0029.flac","LibriSpeech/2518/154825/2518-154825-0029.flac"
2092,"F",145706,"2092-145706-0011",14.52,14.52,0.0,40,0.96875,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0011.flac","LibriSpeech/2092/145706/2092-145706-0011.flac"
5678,"M",43302,"5678-43302-0020",17.78467120181406,14.495011337868482,3.2896598639455785,35,0.9375,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0020.flac","LibriSpeech/5678/43302/5678-43302-0020.flac"
7067,"M",76047,"7067-76047-0041",12.16,12.16,0.0,32,0.9655172413793104,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0041.flac","LibriSpeech/7067/76047/7067-76047-0041.flac"
6925,"M",80680,"6925-80680-0002",15.51501133786848,15.51501133786848,0.0,46,0.7878787878787878,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0002.flac","LibriSpeech/6925/80680/6925-80680-0002.flac"
4137,"F",11701,"4137-11701-0038",9.790068027210884,4.63501133786848,5.155056689342404,11,0.9090909090909092,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0038.flac","LibriSpeech/4137/11701/4137-11701-0038.flac"
2836,"F",5354,"2836-5354-0033",16.323537414965987,14.52,1.8035374149659875,47,0.95,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0033.flac","LibriSpeech/2836/5354/2836-5354-0033.flac"
2893,"M",139322,"2893-139322-0005",17.990793650793652,15.605034013605442,2.38575963718821,42,0.90625,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0005.flac","LibriSpeech/2893/139322/2893-139322-0005.flac"
7780,"F",274562,"7780-274562-0077",19.36285714285714,14.59501133786848,4.76784580498866,30,0.96,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0077.flac","LibriSpeech/7780/274562/7780-274562-0077.flac"
6000,"F",55211,"6000-55211-0011",16.578231292517007,14.24,2.3382312925170066,41,0.8974358974358975,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/6000/55211/6000-55211-0011.flac","LibriSpeech/6000/55211/6000-55211-0011.flac"
1743,"M",142914,"1743-142914-0002",16.268526077097505,15.110022675736962,1.1585034013605426,46,0.896551724137931,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0002.flac","LibriSpeech/1743/142914/1743-142914-0002.flac"
6000,"F",55211,"6000-55211-0000",16.27936507936508,14.15002267573696,2.129342403628117,39,0.8181818181818182,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/6000/55211/6000-55211-0000.flac","LibriSpeech/6000/55211/6000-55211-0000.flac"
1088,"F",129236,"1088-129236-0015",13.49002267573696,13.49002267573696,0.0,40,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1088/129236/1088-129236-0015.flac","LibriSpeech/1088/129236/1088-129236-0015.flac"
1743,"M",142914,"1743-142914-0015",12.455419501133786,11.129977324263038,1.325442176870748,36,0.9375,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0015.flac","LibriSpeech/1743/142914/1743-142914-0015.flac"
1502,"F",122615,"1502-122615-0016",15.930068027210885,15.66,0.2700680272108844,31,0.925925925925926,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0016.flac","LibriSpeech/1502/122615/1502-122615-0016.flac"
311,"M",124404,"311-124404-0073",19.468208616780046,14.845034013605442,4.623174603174604,40,0.9,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0073.flac","LibriSpeech/311/124404/311-124404-0073.flac"
1867,"M",148436,"1867-148436-0019",18.72675736961452,13.72,5.006757369614514,44,0.868421052631579,3,0,0,0,3,0,"LibriStutter/LibriStutter Audio/1867/148436/1867-148436-0019.flac","LibriSpeech/1867/148436/1867-148436-0019.flac"
